Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration 
Section 7,FB80E49E,Thu Apr 07 2022 11:01:54 GMT-0500 (CDT),Not set,3600,4772,0,0,Celsius,0,0,0 
index,date,temperature,humidity,dewpoint 
4311,Sat Mar 19 2022 07:01:54 GMT-0500 (CDT),26.2,25.3,4.9
4312,Sat Mar 19 2022 08:01:54 GMT-0500 (CDT),26.3,25.2,5.0
4313,Sat Mar 19 2022 09:01:54 GMT-0500 (CDT),26.3,25.1,4.9
4314,Sat Mar 19 2022 10:01:54 GMT-0500 (CDT),26.4,25.1,5.0
4315,Sat Mar 19 2022 11:01:54 GMT-0500 (CDT),26.3,25.0,4.9
4316,Sat Mar 19 2022 12:01:54 GMT-0500 (CDT),26.4,24.9,4.9
4317,Sat Mar 19 2022 13:01:54 GMT-0500 (CDT),26.4,24.9,4.9
4318,Sat Mar 19 2022 14:01:54 GMT-0500 (CDT),26.5,24.8,4.9
4319,Sat Mar 19 2022 15:01:54 GMT-0500 (CDT),26.5,24.7,4.9
4320,Sat Mar 19 2022 16:01:54 GMT-0500 (CDT),26.5,24.6,4.8
4321,Sat Mar 19 2022 17:01:54 GMT-0500 (CDT),26.5,24.6,4.8
4322,Sat Mar 19 2022 18:01:54 GMT-0500 (CDT),26.5,24.6,4.8
4323,Sat Mar 19 2022 19:01:54 GMT-0500 (CDT),26.5,24.6,4.8
4324,Sat Mar 19 2022 20:01:54 GMT-0500 (CDT),26.5,24.7,4.9
4325,Sat Mar 19 2022 21:01:54 GMT-0500 (CDT),26.6,24.7,4.9
4326,Sat Mar 19 2022 22:01:54 GMT-0500 (CDT),26.5,24.8,4.9
4327,Sat Mar 19 2022 23:01:54 GMT-0500 (CDT),26.5,24.8,4.9
4328,Sun Mar 20 2022 00:01:54 GMT-0500 (CDT),26.5,24.9,5.0
4329,Sun Mar 20 2022 01:01:54 GMT-0500 (CDT),26.5,24.9,5.0
4330,Sun Mar 20 2022 02:01:54 GMT-0500 (CDT),26.4,24.9,4.9
4331,Sun Mar 20 2022 03:01:54 GMT-0500 (CDT),26.5,24.8,4.9
4332,Sun Mar 20 2022 04:01:54 GMT-0500 (CDT),26.4,24.7,4.8
4333,Sun Mar 20 2022 05:01:54 GMT-0500 (CDT),26.4,24.5,4.7
4334,Sun Mar 20 2022 06:01:54 GMT-0500 (CDT),26.4,24.4,4.6
4335,Sun Mar 20 2022 07:01:54 GMT-0500 (CDT),26.3,24.2,4.4
4336,Sun Mar 20 2022 08:01:54 GMT-0500 (CDT),26.4,24.1,4.4
4337,Sun Mar 20 2022 09:01:54 GMT-0500 (CDT),26.4,23.9,4.3
4338,Sun Mar 20 2022 10:01:54 GMT-0500 (CDT),26.5,23.8,4.3
4339,Sun Mar 20 2022 11:01:54 GMT-0500 (CDT),26.5,23.7,4.3
4340,Sun Mar 20 2022 12:01:54 GMT-0500 (CDT),26.6,23.6,4.3
4341,Sun Mar 20 2022 13:01:54 GMT-0500 (CDT),26.6,23.5,4.2
4342,Sun Mar 20 2022 14:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4343,Sun Mar 20 2022 15:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4344,Sun Mar 20 2022 16:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4345,Sun Mar 20 2022 17:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4346,Sun Mar 20 2022 18:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4347,Sun Mar 20 2022 19:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4348,Sun Mar 20 2022 20:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4349,Sun Mar 20 2022 21:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4350,Sun Mar 20 2022 22:01:54 GMT-0500 (CDT),26.7,23.4,4.3
4351,Sun Mar 20 2022 23:01:54 GMT-0500 (CDT),26.7,23.3,4.2
4352,Mon Mar 21 2022 00:01:54 GMT-0500 (CDT),26.8,23.3,4.3
4353,Mon Mar 21 2022 01:01:54 GMT-0500 (CDT),26.7,23.3,4.2
4354,Mon Mar 21 2022 02:01:54 GMT-0500 (CDT),26.7,23.3,4.2
4355,Mon Mar 21 2022 03:01:54 GMT-0500 (CDT),26.7,23.3,4.2
4356,Mon Mar 21 2022 04:01:54 GMT-0500 (CDT),26.8,23.3,4.3
4357,Mon Mar 21 2022 05:01:54 GMT-0500 (CDT),26.9,23.3,4.4
4358,Mon Mar 21 2022 06:01:54 GMT-0500 (CDT),26.8,23.3,4.3
4359,Mon Mar 21 2022 07:01:54 GMT-0500 (CDT),26.8,23.4,4.3
4360,Mon Mar 21 2022 08:01:54 GMT-0500 (CDT),26.9,23.4,4.4
4361,Mon Mar 21 2022 09:01:54 GMT-0500 (CDT),26.9,23.4,4.4
4362,Mon Mar 21 2022 10:01:54 GMT-0500 (CDT),27.0,23.5,4.6
4363,Mon Mar 21 2022 11:01:54 GMT-0500 (CDT),26.5,23.5,4.2
4364,Mon Mar 21 2022 12:01:54 GMT-0500 (CDT),26.3,23.6,4.0
4365,Mon Mar 21 2022 13:01:54 GMT-0500 (CDT),26.2,23.7,4.0
4366,Mon Mar 21 2022 14:01:54 GMT-0500 (CDT),26.0,23.8,3.9
4367,Mon Mar 21 2022 15:01:54 GMT-0500 (CDT),25.9,23.9,3.9
4368,Mon Mar 21 2022 16:01:54 GMT-0500 (CDT),25.8,24.1,3.9
4369,Mon Mar 21 2022 17:01:54 GMT-0500 (CDT),25.7,24.2,3.9
4370,Mon Mar 21 2022 18:01:54 GMT-0500 (CDT),25.7,24.3,3.9
4371,Mon Mar 21 2022 19:01:54 GMT-0500 (CDT),25.5,24.5,3.9
4372,Mon Mar 21 2022 20:01:54 GMT-0500 (CDT),25.4,24.6,3.9
4373,Mon Mar 21 2022 21:01:54 GMT-0500 (CDT),25.3,24.7,3.8
4374,Mon Mar 21 2022 22:01:54 GMT-0500 (CDT),25.3,24.8,3.9
4375,Mon Mar 21 2022 23:01:54 GMT-0500 (CDT),25.2,25.0,3.9
4376,Tue Mar 22 2022 00:01:54 GMT-0500 (CDT),26.1,25.1,4.8
4377,Tue Mar 22 2022 01:01:54 GMT-0500 (CDT),26.6,25.0,5.1
4378,Tue Mar 22 2022 02:01:54 GMT-0500 (CDT),26.4,25.0,5.0
4379,Tue Mar 22 2022 03:01:54 GMT-0500 (CDT),26.4,25.0,5.0
4380,Tue Mar 22 2022 04:01:54 GMT-0500 (CDT),26.5,24.9,5.0
4381,Tue Mar 22 2022 05:01:54 GMT-0500 (CDT),26.5,24.9,5.0
4382,Tue Mar 22 2022 06:01:54 GMT-0500 (CDT),26.5,24.9,5.0
4383,Tue Mar 22 2022 07:01:54 GMT-0500 (CDT),26.6,24.9,5.1
4384,Tue Mar 22 2022 08:01:54 GMT-0500 (CDT),26.6,25.0,5.1
4385,Tue Mar 22 2022 09:01:54 GMT-0500 (CDT),26.6,25.2,5.2
4386,Tue Mar 22 2022 10:01:54 GMT-0500 (CDT),26.7,25.4,5.4
4387,Tue Mar 22 2022 11:01:54 GMT-0500 (CDT),26.7,25.6,5.5
4388,Tue Mar 22 2022 12:01:54 GMT-0500 (CDT),26.6,25.7,5.5
4389,Tue Mar 22 2022 13:01:54 GMT-0500 (CDT),26.6,25.8,5.6
4390,Tue Mar 22 2022 14:01:54 GMT-0500 (CDT),26.8,25.9,5.8
4391,Tue Mar 22 2022 15:01:54 GMT-0500 (CDT),26.8,26.0,5.9
4392,Tue Mar 22 2022 16:01:54 GMT-0500 (CDT),26.8,26.1,5.9
4393,Tue Mar 22 2022 17:01:54 GMT-0500 (CDT),26.8,26.2,6.0
4394,Tue Mar 22 2022 18:01:54 GMT-0500 (CDT),26.8,26.3,6.0
4395,Tue Mar 22 2022 19:01:54 GMT-0500 (CDT),26.7,26.5,6.0
4396,Tue Mar 22 2022 20:01:54 GMT-0500 (CDT),26.7,26.6,6.1
4397,Tue Mar 22 2022 21:01:54 GMT-0500 (CDT),26.7,26.7,6.2
4398,Tue Mar 22 2022 22:01:54 GMT-0500 (CDT),26.8,26.9,6.3
4399,Tue Mar 22 2022 23:01:54 GMT-0500 (CDT),26.8,27.0,6.4
4400,Wed Mar 23 2022 00:01:54 GMT-0500 (CDT),26.7,27.1,6.4
4401,Wed Mar 23 2022 01:01:54 GMT-0500 (CDT),26.7,27.1,6.4
4402,Wed Mar 23 2022 02:01:54 GMT-0500 (CDT),26.8,27.2,6.5
4403,Wed Mar 23 2022 03:01:54 GMT-0500 (CDT),26.8,27.3,6.6
4404,Wed Mar 23 2022 04:01:54 GMT-0500 (CDT),26.8,27.4,6.6
4405,Wed Mar 23 2022 05:01:54 GMT-0500 (CDT),26.8,27.5,6.7
4406,Wed Mar 23 2022 06:01:54 GMT-0500 (CDT),26.9,27.7,6.9
4407,Wed Mar 23 2022 07:01:54 GMT-0500 (CDT),26.9,27.9,7.0
4408,Wed Mar 23 2022 08:01:54 GMT-0500 (CDT),26.9,28.1,7.1
4409,Wed Mar 23 2022 09:01:54 GMT-0500 (CDT),27.0,28.3,7.3
4410,Wed Mar 23 2022 10:01:54 GMT-0500 (CDT),27.0,28.6,7.4
4411,Wed Mar 23 2022 11:01:54 GMT-0500 (CDT),27.0,28.8,7.5
4412,Wed Mar 23 2022 12:01:54 GMT-0500 (CDT),27.0,28.9,7.6
4413,Wed Mar 23 2022 13:01:54 GMT-0500 (CDT),27.0,29.1,7.7
4414,Wed Mar 23 2022 14:01:54 GMT-0500 (CDT),27.1,29.2,7.8
4415,Wed Mar 23 2022 15:01:54 GMT-0500 (CDT),27.0,29.3,7.8
4416,Wed Mar 23 2022 16:01:54 GMT-0500 (CDT),27.0,29.5,7.9
4417,Wed Mar 23 2022 17:01:54 GMT-0500 (CDT),27.0,29.7,8.0
4418,Wed Mar 23 2022 18:01:54 GMT-0500 (CDT),27.0,29.8,8.0
4419,Wed Mar 23 2022 19:01:54 GMT-0500 (CDT),27.0,30.0,8.1
4420,Wed Mar 23 2022 20:01:54 GMT-0500 (CDT),27.0,30.2,8.2
4421,Wed Mar 23 2022 21:01:54 GMT-0500 (CDT),27.0,30.2,8.2
4422,Wed Mar 23 2022 22:01:54 GMT-0500 (CDT),27.1,30.4,8.4
4423,Wed Mar 23 2022 23:01:54 GMT-0500 (CDT),27.0,30.5,8.3
4424,Thu Mar 24 2022 00:01:54 GMT-0500 (CDT),27.0,30.5,8.3
4425,Thu Mar 24 2022 01:01:54 GMT-0500 (CDT),27.0,30.5,8.3
4426,Thu Mar 24 2022 02:01:54 GMT-0500 (CDT),27.0,30.5,8.3
4427,Thu Mar 24 2022 03:01:54 GMT-0500 (CDT),27.0,30.5,8.3
4428,Thu Mar 24 2022 04:01:54 GMT-0500 (CDT),27.0,30.4,8.3
4429,Thu Mar 24 2022 05:01:54 GMT-0500 (CDT),26.9,30.3,8.2
4430,Thu Mar 24 2022 06:01:54 GMT-0500 (CDT),26.9,30.2,8.1
4431,Thu Mar 24 2022 07:01:54 GMT-0500 (CDT),26.9,30.0,8.0
4432,Thu Mar 24 2022 08:01:54 GMT-0500 (CDT),26.9,29.9,8.0
4433,Thu Mar 24 2022 09:01:54 GMT-0500 (CDT),26.9,29.7,7.9
4434,Thu Mar 24 2022 10:01:54 GMT-0500 (CDT),26.9,29.5,7.8
4435,Thu Mar 24 2022 11:01:54 GMT-0500 (CDT),26.9,29.4,7.7
4436,Thu Mar 24 2022 12:01:54 GMT-0500 (CDT),26.8,29.2,7.5
4437,Thu Mar 24 2022 13:01:54 GMT-0500 (CDT),26.8,29.0,7.4
4438,Thu Mar 24 2022 14:01:54 GMT-0500 (CDT),26.8,28.9,7.4
4439,Thu Mar 24 2022 15:01:54 GMT-0500 (CDT),26.8,28.8,7.3
4440,Thu Mar 24 2022 16:01:54 GMT-0500 (CDT),26.8,28.7,7.3
4441,Thu Mar 24 2022 17:01:54 GMT-0500 (CDT),26.8,28.6,7.2
4442,Thu Mar 24 2022 18:01:54 GMT-0500 (CDT),26.7,28.5,7.1
4443,Thu Mar 24 2022 19:01:54 GMT-0500 (CDT),26.7,28.4,7.0
4444,Thu Mar 24 2022 20:01:54 GMT-0500 (CDT),26.7,28.4,7.0
4445,Thu Mar 24 2022 21:01:54 GMT-0500 (CDT),26.6,28.3,6.9
4446,Thu Mar 24 2022 22:01:54 GMT-0500 (CDT),26.6,28.1,6.8
4447,Thu Mar 24 2022 23:01:54 GMT-0500 (CDT),26.6,28.0,6.8
4448,Fri Mar 25 2022 00:01:54 GMT-0500 (CDT),26.6,27.9,6.7
4449,Fri Mar 25 2022 01:01:54 GMT-0500 (CDT),26.8,27.9,6.9
4450,Fri Mar 25 2022 02:01:54 GMT-0500 (CDT),26.8,29.1,7.5
4451,Fri Mar 25 2022 03:01:54 GMT-0500 (CDT),26.2,29.7,7.3
4452,Fri Mar 25 2022 04:01:54 GMT-0500 (CDT),26.1,29.9,7.3
4453,Fri Mar 25 2022 05:01:54 GMT-0500 (CDT),26.1,30.0,7.3
4454,Fri Mar 25 2022 06:01:54 GMT-0500 (CDT),26.1,30.0,7.3
4455,Fri Mar 25 2022 07:01:54 GMT-0500 (CDT),26.1,29.9,7.3
4456,Fri Mar 25 2022 08:01:54 GMT-0500 (CDT),26.0,29.8,7.1
4457,Fri Mar 25 2022 09:01:54 GMT-0500 (CDT),26.0,29.8,7.1
4458,Fri Mar 25 2022 10:01:54 GMT-0500 (CDT),26.1,29.8,7.2
4459,Fri Mar 25 2022 11:01:54 GMT-0500 (CDT),26.0,29.7,7.1
4460,Fri Mar 25 2022 12:01:54 GMT-0500 (CDT),26.3,29.6,7.3
4461,Fri Mar 25 2022 13:01:54 GMT-0500 (CDT),26.6,29.6,7.6
4462,Fri Mar 25 2022 14:01:54 GMT-0500 (CDT),26.8,30.0,7.9
4463,Fri Mar 25 2022 15:01:54 GMT-0500 (CDT),26.6,30.3,7.9
4464,Fri Mar 25 2022 16:01:54 GMT-0500 (CDT),26.7,30.4,8.0
4465,Fri Mar 25 2022 17:01:54 GMT-0500 (CDT),27.1,30.7,8.5
4466,Fri Mar 25 2022 18:01:54 GMT-0500 (CDT),27.4,31.2,9.0
4467,Fri Mar 25 2022 19:01:54 GMT-0500 (CDT),27.0,30.8,8.5
4468,Fri Mar 25 2022 20:01:54 GMT-0500 (CDT),26.7,30.3,8.0
4469,Fri Mar 25 2022 21:01:54 GMT-0500 (CDT),26.5,30.1,7.7
4470,Fri Mar 25 2022 22:01:54 GMT-0500 (CDT),26.4,30.0,7.6
4471,Fri Mar 25 2022 23:01:54 GMT-0500 (CDT),26.4,30.0,7.6
4472,Sat Mar 26 2022 00:01:54 GMT-0500 (CDT),26.8,30.0,7.9
4473,Sat Mar 26 2022 01:01:54 GMT-0500 (CDT),26.9,29.9,8.0
4474,Sat Mar 26 2022 02:01:54 GMT-0500 (CDT),26.9,29.8,7.9
4475,Sat Mar 26 2022 03:01:54 GMT-0500 (CDT),26.3,29.6,7.3
4476,Sat Mar 26 2022 04:01:54 GMT-0500 (CDT),26.0,29.7,7.1
4477,Sat Mar 26 2022 05:01:54 GMT-0500 (CDT),25.8,29.6,6.9
4478,Sat Mar 26 2022 06:01:54 GMT-0500 (CDT),25.6,29.6,6.7
4479,Sat Mar 26 2022 07:01:54 GMT-0500 (CDT),25.5,29.5,6.6
4480,Sat Mar 26 2022 08:01:54 GMT-0500 (CDT),25.5,29.4,6.5
4481,Sat Mar 26 2022 09:01:54 GMT-0500 (CDT),25.4,29.3,6.4
4482,Sat Mar 26 2022 10:01:54 GMT-0500 (CDT),25.4,29.1,6.3
4483,Sat Mar 26 2022 11:01:54 GMT-0500 (CDT),25.3,28.9,6.1
4484,Sat Mar 26 2022 12:01:54 GMT-0500 (CDT),25.2,28.7,5.9
4485,Sat Mar 26 2022 13:01:54 GMT-0500 (CDT),25.3,28.5,5.9
4486,Sat Mar 26 2022 14:01:54 GMT-0500 (CDT),25.4,28.2,5.8
4487,Sat Mar 26 2022 15:01:54 GMT-0500 (CDT),25.3,27.8,5.5
4488,Sat Mar 26 2022 16:01:54 GMT-0500 (CDT),25.4,27.5,5.5
4489,Sat Mar 26 2022 17:01:54 GMT-0500 (CDT),25.9,28.1,6.2
4490,Sat Mar 26 2022 18:01:54 GMT-0500 (CDT),25.7,28.2,6.1
4491,Sat Mar 26 2022 19:01:54 GMT-0500 (CDT),25.6,28.0,5.9
4492,Sat Mar 26 2022 20:01:54 GMT-0500 (CDT),25.5,27.7,5.6
4493,Sat Mar 26 2022 21:01:54 GMT-0500 (CDT),25.6,27.4,5.6
4494,Sat Mar 26 2022 22:01:54 GMT-0500 (CDT),31.9,26.5,10.5
4495,Sat Mar 26 2022 23:01:54 GMT-0500 (CDT),25.9,27.2,5.7
4496,Sun Mar 27 2022 00:01:54 GMT-0500 (CDT),25.8,26.8,5.4
4497,Sun Mar 27 2022 01:01:54 GMT-0500 (CDT),25.7,26.6,5.2
4498,Sun Mar 27 2022 02:01:54 GMT-0500 (CDT),25.5,26.3,4.9
4499,Sun Mar 27 2022 03:01:54 GMT-0500 (CDT),25.3,26.0,4.6
4500,Sun Mar 27 2022 04:01:54 GMT-0500 (CDT),25.0,25.7,4.1
4501,Sun Mar 27 2022 05:01:54 GMT-0500 (CDT),24.8,25.5,3.9
4502,Sun Mar 27 2022 06:01:54 GMT-0500 (CDT),24.7,25.3,3.7
4503,Sun Mar 27 2022 07:01:54 GMT-0500 (CDT),24.6,25.1,3.5
4504,Sun Mar 27 2022 08:01:54 GMT-0500 (CDT),24.6,24.9,3.4
4505,Sun Mar 27 2022 09:01:54 GMT-0500 (CDT),24.6,24.8,3.3
4506,Sun Mar 27 2022 10:01:54 GMT-0500 (CDT),24.6,24.6,3.2
4507,Sun Mar 27 2022 11:01:54 GMT-0500 (CDT),24.5,24.4,3.0
4508,Sun Mar 27 2022 12:01:54 GMT-0500 (CDT),24.5,24.2,2.9
4509,Sun Mar 27 2022 13:01:54 GMT-0500 (CDT),24.4,23.9,2.6
4510,Sun Mar 27 2022 14:01:54 GMT-0500 (CDT),24.5,23.6,2.5
4511,Sun Mar 27 2022 15:01:54 GMT-0500 (CDT),24.4,23.4,2.3
4512,Sun Mar 27 2022 16:01:54 GMT-0500 (CDT),24.4,23.2,2.2
4513,Sun Mar 27 2022 17:01:54 GMT-0500 (CDT),24.5,23.0,2.2
4514,Sun Mar 27 2022 18:01:54 GMT-0500 (CDT),25.1,22.8,2.5
4515,Sun Mar 27 2022 19:01:54 GMT-0500 (CDT),25.3,22.6,2.6
4516,Sun Mar 27 2022 20:01:54 GMT-0500 (CDT),25.7,22.4,2.8
4517,Sun Mar 27 2022 21:01:54 GMT-0500 (CDT),25.9,22.3,2.9
4518,Sun Mar 27 2022 22:01:54 GMT-0500 (CDT),26.5,22.5,3.5
4519,Sun Mar 27 2022 23:01:54 GMT-0500 (CDT),26.2,22.9,3.5
4520,Mon Mar 28 2022 00:01:54 GMT-0500 (CDT),26.7,22.9,4.0
4521,Mon Mar 28 2022 01:01:54 GMT-0500 (CDT),28.2,22.9,5.2
4522,Mon Mar 28 2022 02:01:54 GMT-0500 (CDT),26.1,22.7,3.3
4523,Mon Mar 28 2022 03:01:54 GMT-0500 (CDT),25.6,22.6,2.8
4524,Mon Mar 28 2022 04:01:54 GMT-0500 (CDT),25.5,22.5,2.7
4525,Mon Mar 28 2022 05:01:54 GMT-0500 (CDT),25.5,22.4,2.6
4526,Mon Mar 28 2022 06:01:54 GMT-0500 (CDT),25.4,22.3,2.5
4527,Mon Mar 28 2022 07:01:54 GMT-0500 (CDT),25.4,22.2,2.4
4528,Mon Mar 28 2022 08:01:54 GMT-0500 (CDT),25.3,22.1,2.3
4529,Mon Mar 28 2022 09:01:54 GMT-0500 (CDT),25.4,22.1,2.4
4530,Mon Mar 28 2022 10:01:54 GMT-0500 (CDT),22.6,21.8,-0.2
4531,Mon Mar 28 2022 11:01:54 GMT-0500 (CDT),22.9,21.7,-0.0
4532,Mon Mar 28 2022 12:01:54 GMT-0500 (CDT),24.3,18.9,-0.7
4533,Mon Mar 28 2022 13:01:54 GMT-0500 (CDT),1.7,29.9,-14.1
4534,Mon Mar 28 2022 14:01:54 GMT-0500 (CDT),0.7,38.5,-11.9
4535,Mon Mar 28 2022 15:01:54 GMT-0500 (CDT),-0.4,41.3,-12.0
4536,Mon Mar 28 2022 16:01:54 GMT-0500 (CDT),-1.3,43.6,-12.1
4537,Mon Mar 28 2022 17:01:54 GMT-0500 (CDT),-1.7,43.9,-12.4
4538,Mon Mar 28 2022 18:01:54 GMT-0500 (CDT),-2.0,43.2,-12.9
4539,Mon Mar 28 2022 19:01:54 GMT-0500 (CDT),-2.1,43.7,-12.8
4540,Mon Mar 28 2022 20:01:54 GMT-0500 (CDT),-2.2,44.7,-12.6
4541,Mon Mar 28 2022 21:01:54 GMT-0500 (CDT),-2.2,46.5,-12.2
4542,Mon Mar 28 2022 22:01:54 GMT-0500 (CDT),-2.0,49.5,-11.2
4543,Mon Mar 28 2022 23:01:54 GMT-0500 (CDT),-1.9,50.7,-10.8
4544,Tue Mar 29 2022 00:01:54 GMT-0500 (CDT),-1.6,52.8,-10.0
4545,Tue Mar 29 2022 01:01:54 GMT-0500 (CDT),-1.4,54.3,-9.5
4546,Tue Mar 29 2022 02:01:54 GMT-0500 (CDT),-1.3,54.5,-9.3
4547,Tue Mar 29 2022 03:01:54 GMT-0500 (CDT),-1.1,53.8,-9.3
4548,Tue Mar 29 2022 04:01:54 GMT-0500 (CDT),-1.0,52.3,-9.6
4549,Tue Mar 29 2022 05:01:54 GMT-0500 (CDT),-1.0,57.7,-8.3
4550,Tue Mar 29 2022 06:01:54 GMT-0500 (CDT),-1.2,60.0,-8.0
4551,Tue Mar 29 2022 07:01:54 GMT-0500 (CDT),-1.4,58.3,-8.5
4552,Tue Mar 29 2022 08:01:54 GMT-0500 (CDT),-1.4,58.4,-8.5
4553,Tue Mar 29 2022 09:01:54 GMT-0500 (CDT),-1.0,57.1,-8.4
4554,Tue Mar 29 2022 10:01:54 GMT-0500 (CDT),0.2,53.9,-8.0
4555,Tue Mar 29 2022 11:01:54 GMT-0500 (CDT),0.6,53.2,-7.8
4556,Tue Mar 29 2022 12:01:54 GMT-0500 (CDT),2.2,46.9,-8.0
4557,Tue Mar 29 2022 13:01:54 GMT-0500 (CDT),3.4,42.0,-8.3
4558,Tue Mar 29 2022 14:01:54 GMT-0500 (CDT),4.6,36.8,-8.9
4559,Tue Mar 29 2022 15:01:54 GMT-0500 (CDT),4.8,36.6,-8.8
4560,Tue Mar 29 2022 16:01:54 GMT-0500 (CDT),4.5,42.1,-7.3
4561,Tue Mar 29 2022 17:01:54 GMT-0500 (CDT),4.7,47.6,-5.5
4562,Tue Mar 29 2022 18:01:54 GMT-0500 (CDT),4.4,46.4,-6.1
4563,Tue Mar 29 2022 19:01:54 GMT-0500 (CDT),4.7,46.7,-5.7
4564,Tue Mar 29 2022 20:01:54 GMT-0500 (CDT),4.9,44.3,-6.2
4565,Tue Mar 29 2022 21:01:54 GMT-0500 (CDT),5.0,43.7,-6.3
4566,Tue Mar 29 2022 22:01:54 GMT-0500 (CDT),5.5,40.6,-6.8
4567,Tue Mar 29 2022 23:01:54 GMT-0500 (CDT),5.7,39.0,-7.2
4568,Wed Mar 30 2022 00:01:54 GMT-0500 (CDT),6.1,39.4,-6.7
4569,Wed Mar 30 2022 01:01:54 GMT-0500 (CDT),6.3,40.9,-6.0
4570,Wed Mar 30 2022 02:01:54 GMT-0500 (CDT),6.6,42.1,-5.4
4571,Wed Mar 30 2022 03:01:54 GMT-0500 (CDT),6.7,43.7,-4.8
4572,Wed Mar 30 2022 04:01:54 GMT-0500 (CDT),7.3,45.7,-3.6
4573,Wed Mar 30 2022 05:01:54 GMT-0500 (CDT),7.6,49.5,-2.3
4574,Wed Mar 30 2022 06:01:54 GMT-0500 (CDT),8.3,54.2,-0.4
4575,Wed Mar 30 2022 07:01:54 GMT-0500 (CDT),8.9,58.1,1.1
4576,Wed Mar 30 2022 08:01:54 GMT-0500 (CDT),8.8,60.9,1.7
4577,Wed Mar 30 2022 09:01:54 GMT-0500 (CDT),10.0,63.7,3.5
4578,Wed Mar 30 2022 10:01:54 GMT-0500 (CDT),12.8,66.3,6.7
4579,Wed Mar 30 2022 11:01:54 GMT-0500 (CDT),12.9,77.5,9.1
4580,Wed Mar 30 2022 12:01:54 GMT-0500 (CDT),11.6,92.5,10.4
4581,Wed Mar 30 2022 13:01:54 GMT-0500 (CDT),12.3,96.7,11.8
4582,Wed Mar 30 2022 14:01:54 GMT-0500 (CDT),12.8,98.9,12.6
4583,Wed Mar 30 2022 15:01:54 GMT-0500 (CDT),14.0,100,14.1
4584,Wed Mar 30 2022 16:01:54 GMT-0500 (CDT),14.8,100,15.1
4585,Wed Mar 30 2022 17:01:54 GMT-0500 (CDT),14.5,100,14.8
4586,Wed Mar 30 2022 18:01:54 GMT-0500 (CDT),14.2,100,14.6
4587,Wed Mar 30 2022 19:01:54 GMT-0500 (CDT),14.0,100,14.5
4588,Wed Mar 30 2022 20:01:54 GMT-0500 (CDT),13.7,100,14.3
4589,Wed Mar 30 2022 21:01:54 GMT-0500 (CDT),13.5,100,14.1
4590,Wed Mar 30 2022 22:01:54 GMT-0500 (CDT),13.6,100,14.3
4591,Wed Mar 30 2022 23:01:54 GMT-0500 (CDT),13.2,100,13.9
4592,Thu Mar 31 2022 00:01:54 GMT-0500 (CDT),13.1,100,13.8
4593,Thu Mar 31 2022 01:01:54 GMT-0500 (CDT),10.8,100,11.5
4594,Thu Mar 31 2022 02:01:54 GMT-0500 (CDT),9.0,100,9.7
4595,Thu Mar 31 2022 03:01:54 GMT-0500 (CDT),8.3,100,9.0
4596,Thu Mar 31 2022 04:01:54 GMT-0500 (CDT),4.9,100,5.6
4597,Thu Mar 31 2022 05:01:54 GMT-0500 (CDT),4.5,100,5.2
4598,Thu Mar 31 2022 06:01:54 GMT-0500 (CDT),5.1,100,5.8
4599,Thu Mar 31 2022 07:01:54 GMT-0500 (CDT),4.5,100,5.2
4600,Thu Mar 31 2022 08:01:54 GMT-0500 (CDT),3.9,100,4.6
4601,Thu Mar 31 2022 09:01:54 GMT-0500 (CDT),3.4,100,4.1
4602,Thu Mar 31 2022 10:01:54 GMT-0500 (CDT),3.5,100,4.2
4603,Thu Mar 31 2022 11:01:54 GMT-0500 (CDT),3.3,100,4.0
4604,Thu Mar 31 2022 12:01:54 GMT-0500 (CDT),2.8,100,3.5
4605,Thu Mar 31 2022 13:01:54 GMT-0500 (CDT),2.7,100,3.4
4606,Thu Mar 31 2022 14:01:54 GMT-0500 (CDT),2.7,100,3.4
4607,Thu Mar 31 2022 15:01:54 GMT-0500 (CDT),2.6,100,3.3
4608,Thu Mar 31 2022 16:01:54 GMT-0500 (CDT),2.3,100,3.0
4609,Thu Mar 31 2022 17:01:54 GMT-0500 (CDT),1.8,100,2.5
4610,Thu Mar 31 2022 18:01:54 GMT-0500 (CDT),1.7,100,2.4
4611,Thu Mar 31 2022 19:01:54 GMT-0500 (CDT),1.4,100,2.1
4612,Thu Mar 31 2022 20:01:54 GMT-0500 (CDT),1.4,100,2.1
4613,Thu Mar 31 2022 21:01:54 GMT-0500 (CDT),1.2,100,1.9
4614,Thu Mar 31 2022 22:01:54 GMT-0500 (CDT),1.1,100,1.8
4615,Thu Mar 31 2022 23:01:54 GMT-0500 (CDT),1.1,100,1.8
4616,Fri Apr 01 2022 00:01:54 GMT-0500 (CDT),0.7,100,1.4
4617,Fri Apr 01 2022 01:01:54 GMT-0500 (CDT),0.3,100,1.0
